COMPANY_ID (Custom SQL Query5),COMPANY_ID,COMPANY_NAME,CPU,GPU,INCHES,MEMORY,Number of Records,OS_ID (Custom SQL Query4),OS_ID,OS_NAME,POPULARITY_NUMBER,PRICE_IN_EUROS,PRICE_IN_RUPEES,PRODUCT_ID (Custom SQL Query1),PRODUCT_ID,PRODUCT_NAME,RAM_ID (Custom SQL Query2),RAM_ID,RAM_NAME,RATINGS,SCREENRESOLUTION,TYPE_NAME,TYPE_NAME_ID (Custom SQL Query3),TYPE_NAME_ID,WEIGHT_IN_GM
CO19,CO19,HP,Intel Core i7 7500U 2.7GHz,AMD FirePro W4190M ,15,1TB HDD,1,OS4,OS4,Windows 10,1,1269,100542.87,PRO1141,PRO1141,ZBook 15u,RAM5,RAM5,8GB,4,Full HD 1920x1080,Notebook,TYP2,TYP2,1900gms
CO15,CO15,Asus,Intel Core i5 7200U 2.5GHz,Intel HD Graphics 620,13,256GB SSD,1,OS4,OS4,Windows 10,1,1150,91114.5,PRO1160,PRO1160,ZenBook UX310UA-FB485T,RAM5,RAM5,8GB,3,Quad HD+ 3200x1800,Notebook,TYP2,TYP2,1400gms
CO15,CO15,Asus,Intel Core i7 7500U 2.7GHz,Intel HD Graphics 620,14,256GB SSD,1,OS4,OS4,Windows 10,1,1094,86677.62,PRO1163,PRO1163,ZenBook UX410UA-GV183T,RAM5,RAM5,8GB,2,Full HD 1920x1080,Notebook,TYP2,TYP2,2000gms
CO15,CO15,Asus,Intel Core i7 7500U 2.7GHz,Intel HD Graphics 620,16,256GB SSD +  1TB HDD,1,OS4,OS4,Windows 10,3,1224,96977.52,PRO1166,PRO1166,ZenBook UX510UX-CN211T,RAM5,RAM5,8GB,3,Full HD 1920x1080,Notebook,TYP2,TYP2,2000gms
CO15,CO15,Asus,Intel Core i5 7200U 2.5GHz,Intel HD Graphics 620,14,256GB SSD,1,OS4,OS4,Windows 10,2,945,74872.35,PRO1173,PRO1173,Zenbook UX410UA-GV027T,RAM5,RAM5,8GB,3,Full HD 1920x1080,Notebook,TYP2,TYP2,2000gms
CO15,CO15,Asus,Intel Core i7 7500U 2.7GHz,Nvidia GeForce GTX 960M,16,256GB SSD +  1TB HDD,1,OS4,OS4,Windows 10,1,1299,102919.77,PRO1175,PRO1175,Zenbook UX510UW-FI095T,RAM5,RAM5,8GB,2,IPS Panel 4K Ultra HD 3840x2160,Notebook,TYP2,TYP2,2000gms
CO7,CO7,Acer,Intel Core i7 8550U 1.8GHz,Nvidia GeForce MX130,15,1TB HDD,1,OS4,OS4,Windows 10,2,745,59026.35,PRO121,PRO121,Aspire A515-51G,RAM5,RAM5,8GB,1,IPS Panel Full HD 1920x1080,Notebook,TYP2,TYP2,2200gms
CO7,CO7,Acer,Intel Core i7 8550U 1.8GHz,Nvidia GeForce MX150,15,256GB SSD,1,OS4,OS4,Windows 10,3,841,66632.43,PRO122,PRO122,Aspire A515-51G,RAM5,RAM5,8GB,2,IPS Panel Full HD 1920x1080,Notebook,TYP2,TYP2,2200gms
CO7,CO7,Acer,Intel Core i5 8250U 1.6GHz,Nvidia GeForce MX150,17,256GB SSD,1,OS4,OS4,Windows 10,1,854,67662.42,PRO126,PRO126,Aspire A517-51G,RAM5,RAM5,8GB,3,IPS Panel Full HD 1920x1080,Notebook,TYP2,TYP2,3000gms
CO7,CO7,Acer,Intel Core i7 8550U 1.8GHz,Nvidia GeForce MX150,15,256GB SSD,1,OS4,OS4,Windows 10,3,951,75347.73,PRO127,PRO127,Aspire A517-51G,RAM5,RAM5,8GB,1,IPS Panel Full HD 1920x1080,Notebook,TYP2,TYP2,3000gms
CO7,CO7,Acer,Intel Core i3 6006U 2GHz,Intel HD Graphics 520,14,1TB HDD,1,OS4,OS4,Windows 10,3,389,30820.47,PRO129,PRO129,Aspire E5-475,RAM5,RAM5,8GB,2,1366x768,Notebook,TYP2,TYP2,2100gms
CO7,CO7,Acer,Intel Core i7 7500U 2.7GHz,Nvidia GeForce 940MX,15,1TB HDD,1,OS4,OS4,Windows 10,2,742,58788.66,PRO135,PRO135,Aspire E5-576G,RAM5,RAM5,8GB,3,Full HD 1920x1080,Notebook,TYP2,TYP2,2230gms
CO7,CO7,Acer,Intel Core i7 7500U 2.7GHz,Nvidia GeForce 940MX,15,256GB SSD,1,OS4,OS4,Windows 10,3,832,65919.36,PRO136,PRO136,Aspire E5-576G,RAM5,RAM5,8GB,1,Full HD 1920x1080,Notebook,TYP2,TYP2,2200gms
CO7,CO7,Acer,Intel Core i3 6006U 2.0GHz,Nvidia GeForce 940MX,17,1TB HDD,1,OS4,OS4,Windows 10,1,629,49835.67,PRO137,PRO137,Aspire E5-774G,RAM5,RAM5,8GB,1,1600x900,Notebook,TYP2,TYP2,3300gms
CO7,CO7,Acer,AMD A8-Series 7410 2.2GHz,AMD Radeon R5,16,1TB HDD,1,OS4,OS4,Windows 10,2,449,35574.27,PRO138,PRO138,Aspire ES1-523,RAM5,RAM5,8GB,5,1366x768,Notebook,TYP2,TYP2,2400gms
CO19,CO19,HP,AMD A6-Series A6-9220 2.5GHz,AMD Radeon R4 Graphics,15,128GB SSD,1,OS4,OS4,Windows 10,2,445.9,35328.66,PRO14,PRO14,15-BW094nd (A6-9220/8GB/128GB/W10),RAM5,RAM5,8GB,5,1366x768,Notebook,TYP2,TYP2,1910gms
CO7,CO7,Acer,Intel Core i5 7200U 2.5GHz,Nvidia GeForce GTX 950M,16,256GB SSD +  1TB HDD,1,OS4,OS4,Windows 10,3,799,63304.77,PRO145,PRO145,Aspire F5-573G,RAM5,RAM5,8GB,2,Full HD 1920x1080,Notebook,TYP2,TYP2,2400gms
CO16,CO16,Lenovo,Intel Core i5 6200U 2.3GHz,AMD Radeon R5 M330,16,1.0TB Hybrid,1,OS4,OS4,Windows 10,1,788.49,62472.06,PRO150,PRO150,B51-80 (i5-6200U/8GB/1008GB/Radeon,RAM5,RAM5,8GB,5,Full HD 1920x1080,Notebook,TYP2,TYP2,2500gms
CO19,CO19,HP,AMD A12-Series 9700P 2.5GHz,AMD Radeon R7 Graphics,16,2TB HDD,1,OS4,OS4,Windows 10,2,629,49835.67,PRO16,PRO16,15-ba043na (A12-9700P/8GB/2TB/W10),RAM5,RAM5,8GB,5,1366x768,Notebook,TYP2,TYP2,2040gms
CO19,CO19,HP,Intel Core i5 7200U 2.5GHz,Intel HD Graphics 620,13,256GB SSD,1,OS4,OS4,Windows 10,3,1189,94204.47,PRO184,PRO184,ENVY -,RAM5,RAM5,8GB,3,IPS Panel Full HD 1920x1080,Notebook,TYP2,TYP2,1340gms
CO7,CO7,Acer,AMD A8-Series 7410 2.2GHz,AMD Radeon R5,15,256GB SSD,1,OS4,OS4,Windows 10,3,469,37158.87,PRO185,PRO185,ES1-523-84K7 (A8-7410/8GB/256GB/FHD/W10),RAM5,RAM5,8GB,5,Full HD 1920x1080,Notebook,TYP2,TYP2,2230gms
CO19,CO19,HP,Intel Core M 6Y54 1.1GHz,Intel HD Graphics 515,13,256GB SSD,1,OS4,OS4,Windows 10,2,1699,134611.77,PRO187,PRO187,EliteBook 1030,RAM5,RAM5,8GB,1,Quad HD+ / Touchscreen 3200x1800,Notebook,TYP2,TYP2,1160gms
CO19,CO19,HP,Intel Core i7 6500U 2.5GHz,Intel HD Graphics 520,14,256GB SSD,1,OS4,OS4,Windows 10,3,2229,176603.67,PRO189,PRO189,EliteBook 1040,RAM5,RAM5,8GB,2,Full HD 1920x1080,Notebook,TYP2,TYP2,1430gms
CO19,CO19,HP,Intel Pentium Quad Core N3710 1.6GHz,Intel HD Graphics 405,14,2TB HDD,1,OS4,OS4,Windows 10,3,389,30820.47,PRO2,PRO2,14-am079na (N3710/8GB/2TB/W10),RAM5,RAM5,8GB,4,1366x768,Notebook,TYP2,TYP2,1940gms
CO19,CO19,HP,Intel Core i7 7500U 2.7GHz,AMD Radeon 530,16,1TB HDD,1,OS4,OS4,Windows 10,3,745,59026.35,PRO20,PRO20,15-bs012nv (i7-7500U/8GB/1TB/Radeon,RAM5,RAM5,8GB,1,Full HD 1920x1080,Notebook,TYP2,TYP2,2100gms
CO19,CO19,HP,Intel Core i5 7300U 2.6GHz,Intel HD Graphics 620,14,256GB SSD,1,OS4,OS4,Windows 10,3,1268,100463.64,PRO203,PRO203,EliteBook 840,RAM5,RAM5,8GB,1,Full HD 1920x1080,Notebook,TYP2,TYP2,1480gms
CO19,CO19,HP,Intel Core i7 7600U 2.8GHz,Intel HD Graphics 620,14,1TB SSD,1,OS4,OS4,Windows 10,2,1749,138573.27,PRO208,PRO208,EliteBook 840,RAM5,RAM5,8GB,4,Full HD 1920x1080,Notebook,TYP2,TYP2,1480gms
CO19,CO19,HP,Intel Core i5 7200U 2.5GHz,Intel HD Graphics 620,15,1TB HDD,1,OS4,OS4,Windows 10,1,559,44289.57,PRO21,PRO21,15-bs015dx (i5-7200U/8GB/1TB/W10),RAM5,RAM5,8GB,5,Touchscreen 1366x768,Notebook,TYP2,TYP2,2040gms
CO19,CO19,HP,Intel Core i5 6300U 2.4GHz,Intel HD Graphics 520,16,256GB SSD,1,OS4,OS4,Windows 10,1,1900,150537,PRO211,PRO211,EliteBook 850,RAM5,RAM5,8GB,5,Full HD 1920x1080,Notebook,TYP2,TYP2,1840gms
CO19,CO19,HP,Intel Core i5 6300U 2.4GHz,Intel HD Graphics 520,16,256GB SSD +  500GB HDD,1,OS4,OS4,Windows 10,2,2103.34,166647.63,PRO212,PRO212,EliteBook 850,RAM5,RAM5,8GB,4,Full HD 1920x1080,Notebook,TYP2,TYP2,1840gms
CO19,CO19,HP,Intel Core i5 7300U 2.6GHz,AMD Radeon R7 M465,16,256GB SSD,1,OS4,OS4,Windows 10,1,1349,106881.27,PRO213,PRO213,EliteBook 850,RAM5,RAM5,8GB,1,Full HD 1920x1080,Notebook,TYP2,TYP2,1840gms
CO19,CO19,HP,Intel Core i7 6500U 2.5GHz,Intel HD Graphics 520,16,256GB SSD,1,OS4,OS4,Windows 10,1,1228.99,97372.88,PRO215,PRO215,EliteBook 850,RAM5,RAM5,8GB,1,Full HD 1920x1080,Notebook,TYP2,TYP2,1840gms
CO19,CO19,HP,Intel Core i7 7500U 2.7GHz,Intel HD Graphics 620,16,256GB SSD,1,OS4,OS4,Windows 10,1,1219,96581.37,PRO216,PRO216,EliteBook 850,RAM5,RAM5,8GB,5,Full HD 1920x1080,Notebook,TYP2,TYP2,1840gms
CO19,CO19,HP,Intel Core i7 7500U 2.7GHz,AMD Radeon 530,15,256GB SSD,1,OS4,OS4,Windows 10,3,719,56966.37,PRO22,PRO22,15-bs017nv (i7-7500U/8GB/256GB/Radeon,RAM5,RAM5,8GB,2,Full HD 1920x1080,Notebook,TYP2,TYP2,1910gms
CO19,CO19,HP,Intel Core i7 7500U 2.7GHz,Intel HD Graphics 620,14,256GB SSD,1,OS4,OS4,Windows 10,2,1292,102365.16,PRO228,PRO228,Elitebook 840,RAM5,RAM5,8GB,2,Full HD 1920x1080,Notebook,TYP2,TYP2,1480gms
CO19,CO19,HP,Intel Core i5 7200U 2.5GHz,Intel HD Graphics 620,15,256GB SSD,1,OS4,OS4,Windows 10,3,1144,90639.12,PRO229,PRO229,Elitebook 850,RAM5,RAM5,8GB,2,Full HD 1920x1080,Notebook,TYP2,TYP2,1840gms
CO19,CO19,HP,Intel Core i7 7500U 2.7GHz,Intel HD Graphics 620,15,256GB SSD,1,OS4,OS4,Windows 10,2,1304,103315.92,PRO230,PRO230,Elitebook 850,RAM5,RAM5,8GB,3,Full HD 1920x1080,Notebook,TYP2,TYP2,1840gms
CO15,CO15,Asus,Intel Core i5 7300HQ 2.5GHz,Nvidia GeForce GTX 1050,16,128GB SSD +  1TB HDD,1,OS4,OS4,Windows 10,1,839,66473.97,PRO248,PRO248,FX553VD-DM627T (i5-7300HQ/8GB/1TB,RAM5,RAM5,8GB,1,Full HD 1920x1080,Notebook,TYP2,TYP2,2500gms
CO19,CO19,HP,Intel Core i5 7200U 2.5GHz,Intel HD Graphics 620,15,128GB SSD,1,OS4,OS4,Windows 10,3,589,46666.47,PRO25,PRO25,15-bs024nv (i5-7200U/8GB/128GB/W10),RAM5,RAM5,8GB,2,1366x768,Notebook,TYP2,TYP2,1910gms
CO19,CO19,HP,Intel Core i5 7200U 2.5GHz,Intel HD Graphics 620,16,256GB SSD,1,OS4,OS4,Windows 10,3,579,45874.17,PRO26,PRO26,15-bs025nv (i5-7200U/8GB/256GB/W10),RAM5,RAM5,8GB,3,1366x768,Notebook,TYP2,TYP2,1910gms
CO19,CO19,HP,Intel Core i7 7500U 2.7GHz,Intel HD Graphics 620,16,2TB HDD,1,OS4,OS4,Windows 10,3,629,49835.67,PRO28,PRO28,15-bs078cl (i7-7500U/8GB/2TB/W10),RAM5,RAM5,8GB,5,1366x768,Notebook,TYP2,TYP2,2040gms
CO16,CO16,Lenovo,Intel Core i3 6100U 2.3GHz,Intel HD Graphics 520,16,1TB HDD,1,OS4,OS4,Windows 10,2,459,36366.57,PRO319,PRO319,IdeaPad 110-15ISK,RAM5,RAM5,8GB,1,1366x768,Notebook,TYP2,TYP2,2290gms
CO16,CO16,Lenovo,Intel Core i5 6200U 2.3GHz,AMD Radeon R5 M330,17,1.0TB HDD,1,OS4,OS4,Windows 10,2,659,52212.57,PRO326,PRO326,IdeaPad 300-17ISK,RAM5,RAM5,8GB,2,1600x900,Notebook,TYP2,TYP2,3000gms
CO16,CO16,Lenovo,Intel Core i3 6006U 2.0GHz,Intel HD Graphics 520,16,1TB HDD,1,OS4,OS4,Windows 10,3,459,36366.57,PRO333,PRO333,IdeaPad 310-15ISK,RAM5,RAM5,8GB,2,1366x768,Notebook,TYP2,TYP2,2200gms
CO16,CO16,Lenovo,AMD A12-Series 9720P 3.6GHz,AMD Radeon R7,16,1TB HDD,1,OS4,OS4,Windows 10,3,429,33989.67,PRO337,PRO337,IdeaPad 320-15ABR,RAM5,RAM5,8GB,3,1366x768,Notebook,TYP2,TYP2,2200gms
CO16,CO16,Lenovo,AMD A6-Series 9220 2.5GHz,AMD Radeon R4,17,1TB HDD,1,OS4,OS4,Windows 10,1,519,41120.37,PRO344,PRO344,IdeaPad 320-15AST,RAM5,RAM5,8GB,5,1600x900,Notebook,TYP2,TYP2,2800gms
CO16,CO16,Lenovo,Intel Core i5 7200U 2.5GHz,Nvidia GeForce 940MX,15,128GB SSD +  1TB HDD,1,OS4,OS4,Windows 10,3,819,64889.37,PRO352,PRO352,IdeaPad 320-15IKB,RAM5,RAM5,8GB,5,Full HD 1920x1080,Notebook,TYP2,TYP2,2300gms
CO16,CO16,Lenovo,Intel Core i7 7500U 2.7GHz,Nvidia GeForce 920MX,16,1TB HDD,1,OS4,OS4,Windows 10,1,899,71227.77,PRO353,PRO353,IdeaPad 320-15IKB,RAM5,RAM5,8GB,5,Full HD 1920x1080,Notebook,TYP2,TYP2,2200gms
CO16,CO16,Lenovo,Intel Core i5 7200U 2.5GHz,Intel HD Graphics 620,15,256GB SSD,1,OS4,OS4,Windows 10,3,597,47300.31,PRO355,PRO355,IdeaPad 320-15IKBN,RAM5,RAM5,8GB,5,1366x768,Notebook,TYP2,TYP2,2200gms
CO19,CO19,HP,Intel Core i5 7300HQ 2.5GHz,Nvidia GeForce GTX 1050,16,128GB SSD +  1TB HDD,1,OS4,OS4,Windows 10,1,1099,87073.77,PRO36,PRO36,15-cb003na (i5-7300HQ/8GB/1TB,RAM5,RAM5,8GB,3,IPS Panel Full HD 1920x1080,Notebook,TYP2,TYP2,2200gms
CO16,CO16,Lenovo,Intel Core i3 6006U 2GHz,Intel HD Graphics 520,15,128GB SSD,1,OS4,OS4,Windows 10,3,589,46666.47,PRO363,PRO363,IdeaPad 320-15ISK,RAM5,RAM5,8GB,3,1366x768,Notebook,TYP2,TYP2,2200gms
CO16,CO16,Lenovo,Intel Core i7 6500U 2.5GHz,Nvidia GeForce 940MX,16,1TB HDD,1,OS4,OS4,Windows 10,1,669,53004.87,PRO383,PRO383,IdeaPad 510-15ISK,RAM5,RAM5,8GB,1,IPS Panel Full HD 1920x1080,Notebook,TYP2,TYP2,2200gms
CO16,CO16,Lenovo,Intel Core i5 7200U 2.5GHz,Intel HD Graphics 620,13,256GB SSD,1,OS4,OS4,Windows 10,2,999,79150.77,PRO387,PRO387,IdeaPad 720S-13IKB,RAM5,RAM5,8GB,5,IPS Panel Full HD 1920x1080,Notebook,TYP2,TYP2,1100gms
CO16,CO16,Lenovo,Intel Core i5 7200U 2.5GHz,Nvidia GeForce 940MX,14,256GB SSD,1,OS4,OS4,Windows 10,2,1099,87073.77,PRO388,PRO388,IdeaPad 720S-14IKB,RAM5,RAM5,8GB,1,IPS Panel Full HD 1920x1080,Notebook,TYP2,TYP2,1500gms
CO16,CO16,Lenovo,Intel Core i5 6300HQ 2.3GHz,Nvidia GeForce GTX 960M,16,128GB SSD +  1TB HDD,1,OS4,OS4,Windows 10,3,789,62512.47,PRO391,PRO391,IdeaPad Y700-15ISK,RAM5,RAM5,8GB,1,IPS Panel Full HD 1920x1080,Notebook,TYP2,TYP2,2600gms
CO16,CO16,Lenovo,Intel Core i7 6700HQ 2.6GHz,Nvidia GeForce GTX 960M,16,1TB HDD,1,OS4,OS4,Windows 10,1,899,71227.77,PRO394,PRO394,IdeaPad Y700-15ISK,RAM5,RAM5,8GB,4,IPS Panel Full HD 1920x1080,Notebook,TYP2,TYP2,2600gms
CO19,CO19,HP,Intel Pentium Quad Core N3710 1.6GHz,Intel HD Graphics 405,15,2TB HDD,1,OS4,OS4,Windows 10,2,389,30820.47,PRO4,PRO4,15-AY023na (N3710/8GB/2TB/W10),RAM5,RAM5,8GB,4,1366x768,Notebook,TYP2,TYP2,2040gms
CO19,CO19,HP,AMD A9-Series 9420 3GHz,AMD Radeon R5,17,1TB HDD,1,OS4,OS4,Windows 10,2,520.9,41270.91,PRO40,PRO40,17-AK091ND (A9-9420/8GB/1TB/W10),RAM5,RAM5,8GB,5,1600x900,Notebook,TYP2,TYP2,2600gms
CO16,CO16,Lenovo,Intel Core i7 8550U 1.8GHz,Intel UHD Graphics 620,16,256GB SSD,1,OS4,OS4,Windows 10,1,898.9,71219.85,PRO406,PRO406,Ideapad 520-15IKBR,RAM5,RAM5,8GB,4,Full HD 1920x1080,Notebook,TYP2,TYP2,2170gms
CO19,CO19,HP,Intel Core i3 6006U 2GHz,Intel HD Graphics 520,17,1TB HDD,1,OS4,OS4,Windows 10,1,489,38743.47,PRO41,PRO41,17-BS037cl (i3-6006U/8GB/1TB/W10),RAM5,RAM5,8GB,4,1600x900,Notebook,TYP2,TYP2,2540gms
CO18,CO18,Dell,Intel Core i3 7100U 2.4GHz,Intel HD Graphics 620,15,1TB HDD,1,OS4,OS4,Windows 10,1,459,36366.57,PRO419,PRO419,Inspiron 3567,RAM5,RAM5,8GB,1,1366x768,Notebook,TYP2,TYP2,2300gms
CO19,CO19,HP,Intel Core i3 6006U 2GHz,Intel HD Graphics 520,17,256GB SSD,1,OS4,OS4,Windows 10,3,639.9,50699.28,PRO42,PRO42,17-BS092ND (i3-6006U/8GB/256GB/W10),RAM5,RAM5,8GB,5,1600x900,Notebook,TYP2,TYP2,2500gms
CO18,CO18,Dell,Intel Core i5 7200U 2.5GHz,Intel HD Graphics 620,15,1TB HDD,1,OS4,OS4,Windows 10,3,539.95,42780.24,PRO420,PRO420,Inspiron 3567,RAM5,RAM5,8GB,2,1366x768,Notebook,TYP2,TYP2,2140gms
CO18,CO18,Dell,Intel Core i5 7200U 2.5GHz,AMD Radeon R5 M430,15,1TB HDD,1,OS4,OS4,Windows 10,2,565,44764.95,PRO426,PRO426,Inspiron 3567,RAM5,RAM5,8GB,1,Full HD 1920x1080,Notebook,TYP2,TYP2,2240gms
CO19,CO19,HP,Intel Core i3 6006U 2GHz,Intel HD Graphics 520,17,1TB HDD,1,OS4,OS4,Windows 10,2,544.15,43113,PRO43,PRO43,17-X047na (i3-6006U/8GB/1TB/W10),RAM5,RAM5,8GB,2,1600x900,Notebook,TYP2,TYP2,2650gms
CO18,CO18,Dell,Intel Core i7 7500U 2.7GHz,AMD Radeon R5 M430,15,256GB SSD,1,OS4,OS4,Windows 10,1,745,59026.35,PRO431,PRO431,Inspiron 3567,RAM5,RAM5,8GB,3,Full HD 1920x1080,Notebook,TYP2,TYP2,2200gms
CO18,CO18,Dell,Intel Core i3 7100U 2.4GHz,Intel HD Graphics 620,16,1TB HDD,1,OS4,OS4,Windows 10,1,469.01,37159.66,PRO432,PRO432,Inspiron 3567,RAM5,RAM5,8GB,5,Touchscreen 1366x768,Notebook,TYP2,TYP2,2300gms
CO18,CO18,Dell,Intel Core i5 7200U 2.5GHz,Intel HD Graphics 620,15,2TB HDD,1,OS4,OS4,Windows 10,2,557.37,44160.43,PRO433,PRO433,Inspiron 3567,RAM5,RAM5,8GB,5,Touchscreen 1366x768,Notebook,TYP2,TYP2,2360gms
CO18,CO18,Dell,Intel Core i5 8250U 1.6GHz,AMD Radeon 520,16,1TB HDD,1,OS4,OS4,Windows 10,2,675,53480.25,PRO434,PRO434,Inspiron 3576,RAM5,RAM5,8GB,1,Full HD 1920x1080,Notebook,TYP2,TYP2,2200gms
CO18,CO18,Dell,Intel Core i5 8250U 1.6GHz,AMD Radeon 520,15,256GB SSD,1,OS4,OS4,Windows 10,1,728,57679.44,PRO435,PRO435,Inspiron 3576,RAM5,RAM5,8GB,1,Full HD 1920x1080,Notebook,TYP2,TYP2,2130gms
CO18,CO18,Dell,Intel Core i7 8550U 1.8GHz,AMD Radeon 520,15,256GB SSD,1,OS4,OS4,Windows 10,2,767.8,60832.79,PRO436,PRO436,Inspiron 3576,RAM5,RAM5,8GB,5,Full HD 1920x1080,Notebook,TYP2,TYP2,2130gms
CO18,CO18,Dell,Intel Core i5 6200U 2.3GHz,Intel HD Graphics 520,13,1TB HDD,1,OS4,OS4,Windows 10,3,649,51420.27,PRO437,PRO437,Inspiron 5368,RAM5,RAM5,8GB,4,Full HD / Touchscreen 1920x1080,Notebook,TYP2,TYP2,1620gms
CO18,CO18,Dell,Intel Core i5 7200U 2.5GHz,AMD Radeon R7 M445,16,1TB HDD,1,OS4,OS4,Windows 10,3,784,62116.32,PRO449,PRO449,Inspiron 5567,RAM5,RAM5,8GB,5,1366x768,Notebook,TYP2,TYP2,2500gms
CO18,CO18,Dell,Intel Core i7 7500U 2.7GHz,AMD Radeon R7 M445,16,1TB HDD,1,OS4,OS4,Windows 10,2,749,59343.27,PRO450,PRO450,Inspiron 5567,RAM5,RAM5,8GB,3,1366x768,Notebook,TYP2,TYP2,2360gms
CO18,CO18,Dell,Intel Core i5 7200U 2.5GHz,AMD Radeon R7 M445,16,1TB HDD,1,OS4,OS4,Windows 10,1,638.8,50612.12,PRO453,PRO453,Inspiron 5567,RAM5,RAM5,8GB,1,Full HD 1920x1080,Notebook,TYP2,TYP2,2360gms
CO18,CO18,Dell,Intel Core i5 7200U 2.5GHz,AMD Radeon R7 M445,16,256GB SSD,1,OS4,OS4,Windows 10,1,889,70435.47,PRO454,PRO454,Inspiron 5567,RAM5,RAM5,8GB,1,Full HD 1920x1080,Notebook,TYP2,TYP2,2360gms
CO18,CO18,Dell,Intel Core i7 7500U 2.7GHz,AMD Radeon R7 M445,15,256GB SSD,1,OS4,OS4,Windows 10,2,899,71227.77,PRO455,PRO455,Inspiron 5567,RAM5,RAM5,8GB,5,Full HD 1920x1080,Notebook,TYP2,TYP2,2330gms
CO18,CO18,Dell,Intel Core i5 8250U 1.6GHz,AMD Radeon 530,16,128GB SSD +  1TB HDD,1,OS4,OS4,Windows 10,3,719,56966.37,PRO458,PRO458,Inspiron 5570,RAM5,RAM5,8GB,4,Full HD 1920x1080,Notebook,TYP2,TYP2,2200gms
CO18,CO18,Dell,Intel Core i5 8250U 1.6GHz,AMD Radeon 530,16,256GB SSD,1,OS4,OS4,Windows 10,2,797.41,63178.79,PRO460,PRO460,Inspiron 5570,RAM5,RAM5,8GB,4,Full HD 1920x1080,Notebook,TYP2,TYP2,2200gms
CO18,CO18,Dell,Intel Core i5 8250U 1.6GHz,AMD Radeon 530,16,2TB HDD,1,OS4,OS4,Windows 10,1,759,60135.57,PRO461,PRO461,Inspiron 5570,RAM5,RAM5,8GB,1,Full HD 1920x1080,Notebook,TYP2,TYP2,2020gms
CO18,CO18,Dell,Intel Core i7 8550U 1.8GHz,AMD Radeon 530,16,128GB SSD +  1TB HDD,1,OS4,OS4,Windows 10,3,979,77566.17,PRO462,PRO462,Inspiron 5570,RAM5,RAM5,8GB,1,Full HD 1920x1080,Notebook,TYP2,TYP2,2360gms
CO18,CO18,Dell,Intel Core i7 8550U 1.8GHz,Intel UHD Graphics 620,15,128GB SSD +  1TB HDD,1,OS4,OS4,Windows 10,1,855,67741.65,PRO463,PRO463,Inspiron 5570,RAM5,RAM5,8GB,3,Full HD 1920x1080,Notebook,TYP2,TYP2,2020gms
CO18,CO18,Dell,Intel Core i7 8550U 1.8GHz,AMD Radeon 530,15,128GB SSD +  2TB HDD,1,OS4,OS4,Windows 10,3,970.9,76924.41,PRO464,PRO464,Inspiron 5570,RAM5,RAM5,8GB,5,Full HD 1920x1080,Notebook,TYP2,TYP2,2020gms
CO18,CO18,Dell,Intel Core i7 8550U 1.8GHz,AMD Radeon 530,16,256GB SSD,1,OS4,OS4,Windows 10,3,919,72812.37,PRO465,PRO465,Inspiron 5570,RAM5,RAM5,8GB,1,Full HD 1920x1080,Notebook,TYP2,TYP2,2200gms
CO18,CO18,Dell,Intel Core i7 8550U 1.8GHz,AMD Radeon 530,15,256GB SSD +  2TB HDD,1,OS4,OS4,Windows 10,2,1142.4,90512.35,PRO466,PRO466,Inspiron 5570,RAM5,RAM5,8GB,3,Full HD 1920x1080,Notebook,TYP2,TYP2,2020gms
CO18,CO18,Dell,Intel Core i5 8250U 1.6GHz,AMD Radeon 530,17,128GB SSD +  1TB HDD,1,OS4,OS4,Windows 10,1,1085,85964.55,PRO479,PRO479,Inspiron 5770,RAM5,RAM5,8GB,1,Full HD 1920x1080,Notebook,TYP2,TYP2,2800gms
CO18,CO18,Dell,Intel Core i7 8550U 1.8GHz,AMD Radeon 530,17,128GB SSD +  1TB HDD,1,OS4,OS4,Windows 10,3,1142,90480.66,PRO480,PRO480,Inspiron 5770,RAM5,RAM5,8GB,2,Full HD 1920x1080,Notebook,TYP2,TYP2,2800gms
CO18,CO18,Dell,Intel Core i5 8250U 1.6GHz,AMD Radeon 530,17,128GB SSD +  1TB HDD,1,OS4,OS4,Windows 10,1,979,77566.17,PRO482,PRO482,Inspiron 5770,RAM5,RAM5,8GB,3,IPS Panel Full HD 1920x1080,Notebook,TYP2,TYP2,2800gms
CO18,CO18,Dell,Intel Core i7 7500U 2.7GHz,Nvidia GeForce 940MX,16,128GB SSD +  1TB HDD,1,OS4,OS4,Windows 10,3,1207,95630.61,PRO487,PRO487,Inspiron 7560,RAM5,RAM5,8GB,2,Full HD 1920x1080,Notebook,TYP2,TYP2,2000gms
CO18,CO18,Dell,Intel Core i5 8250U 1.6GHz,Nvidia GeForce 940MX,15,256GB SSD,1,OS4,OS4,Windows 10,2,1142.75,90540.08,PRO497,PRO497,Inspiron 7570,RAM5,RAM5,8GB,3,Full HD 1920x1080,Notebook,TYP2,TYP2,2000gms
CO18,CO18,Dell,Intel Core i7 8550U 1.8GHz,Nvidia GeForce 940MX,15,256GB SSD +  1TB HDD,1,OS4,OS4,Windows 10,3,1130.33,89556.05,PRO499,PRO499,Inspiron 7570,RAM5,RAM5,8GB,4,IPS Panel Full HD 1920x1080,Notebook,TYP2,TYP2,2160gms
